sim_time, iris/rotor_1?world_angular_velocity/z
1077.51, 70.57
1077.52, 70.657
1077.52, 70.7169
1077.52, 70.7687
1077.53, 70.7057
1077.53, 70.6436
1077.54, 70.5827
1077.54, 70.5153
1077.54, 70.4557
1077.55, 70.6562
1077.55, 70.8004
1077.56, 70.7671
1077.56, 70.7655
1077.56, 70.7587
1077.57, 70.7209
1077.57, 70.7089
1077.58, 70.6895
1077.58, 70.676
1077.58, 70.6617
1077.59, 70.6314
1077.59, 70.5964
1077.6, 70.6025
1077.6, 70.6334
1077.6, 70.6703
1077.61, 70.6889
1077.61, 70.5892
1077.62, 70.4933
1077.62, 70.393
1077.62, 70.3062
1077.63, 70.2869
1077.63, 70.2895
1077.64, 70.2937
1077.64, 70.3053
1077.64, 70.3019
1077.65, 70.3646
1077.65, 70.401
1077.66, 70.3982
1077.66, 70.3891
1077.66, 70.3863
1077.67, 70.2893
1077.67, 70.2314
1077.68, 70.1748
1077.68, 70.1088
1077.68, 70.0499
1077.69, 70.0454
1077.69, 70.0531
1077.7, 70.082
1077.7, 70.1287
1077.7, 70.159
1077.71, 70.239
1077.71, 70.3245
1077.72, 70.3891
1077.72, 70.4019
1077.72, 70.4073
1077.73, 70.323
1077.73, 70.2714
1077.74, 70.2416
1077.74, 70.2826
1077.74, 70.3062
1077.75, 70.307
1077.75, 70.3099
1077.76, 70.2944
1077.76, 70.3481
1077.76, 70.3903
1077.77, 70.4373
1077.77, 70.4748
1077.78, 70.4857
1077.78, 70.4999
1077.78, 70.5144
1077.79, 70.5164
1077.79, 70.5171
1077.8, 70.5584
1077.8, 70.58
1077.8, 70.6282
1077.81, 70.6692
1077.81, 70.7031
1077.82, 70.7271
1077.82, 70.7819
1077.82, 70.8127
1077.83, 70.8545
1077.83, 70.7872
1077.84, 70.7221
1077.84, 70.6523
1077.84, 70.593
1077.85, 70.5326
1077.85, 70.4681
1077.86, 70.4488
1077.86, 70.4267
1077.86, 70.3968
1077.87, 70.3513
1077.87, 70.3448
1077.88, 70.3801
1077.88, 70.4622
1077.88, 70.5341
1077.89, 70.5728
1077.89, 70.4783
1077.9, 70.4037
1077.9, 70.3237
1077.9, 70.2322
1077.91, 70.1951
1077.91, 70.1646
1077.92, 70.1694
1077.92, 70.151
1077.92, 70.1417
1077.93, 70.1434
1077.93, 70.2129
1077.94, 70.2372
1077.94, 70.2147
1077.94, 70.1815
1077.95, 70.0753
1077.95, 70.0166
1077.96, 69.9979
1077.96, 69.9771
1077.96, 70.046
1077.97, 70.0957
1077.97, 70.1098
1077.98, 70.1261
1077.98, 70.151
1077.98, 70.1512
1077.99, 70.1801
1077.99, 70.2151
1078, 70.2385
1078, 70.2283
1078, 70.1166
1078.01, 70.0235
1078.01, 69.9527
1078.02, 69.907
1078.02, 69.8818
1078.02, 69.9231
1078.03, 69.9387
1078.03, 69.9286
1078.04, 69.9051
1078.04, 69.9002
1078.04, 69.9724
1078.05, 70.0416
1078.05, 70.1075
1078.06, 70.1698
1078.06, 70.0895
1078.06, 70.005
1078.07, 69.9179
1078.07, 69.8555
1078.08, 69.8082
1078.08, 69.7617
1078.08, 69.7922
1078.09, 69.873
1078.09, 69.9805
1078.1, 70.0842
1078.1, 70.1506
1078.1, 70.1125
1078.11, 70.0873
1078.11, 70.0657
1078.12, 70.0911
1078.12, 70.0982
1078.12, 70.144
1078.13, 70.214
1078.13, 70.2673
1078.14, 70.3471
1078.14, 70.506
1078.14, 70.5769
1078.15, 70.616
1078.15, 70.6604
1078.16, 70.5908
1078.16, 70.52
1078.16, 70.4496
1078.17, 70.4107
1078.17, 70.4423
1078.18, 70.4867
1078.18, 70.5435
1078.18, 70.5872
1078.19, 70.6402
1078.19, 70.7032
1078.2, 70.8326
1078.2, 70.8754
1078.2, 70.8731
1078.21, 70.9078
1078.21, 70.8285
1078.22, 70.7593
1078.22, 70.687
1078.22, 70.61
1078.23, 70.5528
1078.23, 70.5449
1078.24, 70.5446
1078.24, 70.5345
1078.24, 70.4876
1078.25, 70.4489
1078.25, 70.4875
1078.26, 70.5424
1078.26, 70.6173
1078.26, 70.7032
1078.27, 70.6769
1078.27, 70.6447
1078.28, 70.587
1078.28, 70.5226
1078.28, 70.4536
1078.29, 70.4385
1078.29, 70.4243
1078.3, 70.4478
1078.3, 70.5506
1078.3, 70.7466
1078.31, 70.8259
1078.31, 70.8485
1078.32, 70.8673
1078.32, 70.8817
1078.32, 70.7995
1078.33, 70.7296
1078.33, 70.6688
1078.34, 70.6031
1078.34, 70.5912
1078.34, 70.5771
1078.35, 70.5543
1078.35, 70.5218
1078.36, 70.4798
1078.36, 70.4355
1078.36, 70.492
1078.37, 70.5732
1078.37, 70.6703
1078.38, 70.7554
1078.38, 70.7837
1078.38, 70.6791
1078.39, 70.5682
1078.39, 70.4686
1078.4, 70.3758
1078.4, 70.2928
1078.4, 70.3003
1078.41, 70.3118
1078.41, 70.3008
1078.42, 70.2841
1078.42, 70.3716
1078.42, 70.4314
1078.43, 70.4617
1078.43, 70.5073
1078.44, 70.4302
1078.44, 70.3346
1078.44, 70.2546
1078.45, 70.1878
1078.45, 70.1748
1078.46, 70.1485
1078.46, 70.1198
1078.46, 70.1142
1078.47, 70.123
1078.47, 70.1269
1078.48, 70.234
1078.48, 70.3353
1078.48, 70.4032
1078.49, 70.3669
1078.49, 70.3343
1078.5, 70.3474
1078.5, 70.3906
1078.5, 70.3999
1078.51, 70.4363
1078.51, 70.438
1078.52, 70.4448
1078.52, 70.4367
1078.52, 70.4313
1078.53, 70.5182
1078.53, 70.5638
1078.54, 70.5724
1078.54, 70.5552
1078.54, 70.6343
1078.55, 70.6858
1078.55, 70.6908
1078.56, 70.6928
1078.56, 70.5514
1078.56, 70.4322
1078.57, 70.3393
1078.57, 70.241
1078.58, 70.153
1078.58, 70.0983
1078.58, 70.0446
1078.59, 70.0189
1078.59, 69.996
1078.6, 69.9897
1078.6, 69.9011
1078.6, 69.8309
1078.61, 69.7751
1078.61, 69.716
1078.62, 69.7368
1078.62, 69.7822
1078.62, 69.8067
1078.63, 69.8013
1078.63, 69.774
1078.64, 69.7518
1078.64, 69.8123
1078.64, 69.8683
1078.65, 69.9203
1078.65, 69.9824
1078.66, 69.9201
1078.66, 69.867
1078.66, 69.8079
1078.67, 69.755
1078.67, 69.7497
1078.68, 69.7583
1078.68, 69.7932
1078.68, 69.8065
1078.69, 69.7999
1078.69, 69.7785
1078.7, 69.7686
1078.7, 69.7369
1078.7, 69.7238
1078.71, 69.7124
1078.71, 69.7045
1078.72, 69.8385
1078.72, 69.9905
1078.72, 70.1255
1078.73, 70.2022
1078.73, 70.2076
1078.74, 70.3226
1078.74, 70.4426
1078.74, 70.5708
1078.75, 70.6559
1078.75, 70.5683
1078.76, 70.4916
1078.76, 70.4268
1078.76, 70.3652
1078.77, 70.3146
1078.77, 70.3245
1078.78, 70.3109
1078.78, 70.296
1078.78, 70.2914
1078.79, 70.2977
1078.79, 70.267
1078.8, 70.2638
1078.8, 70.2783
1078.8, 70.2781
1078.81, 70.2658
1078.81, 70.4861
1078.82, 70.6555
1078.82, 70.7564
1078.82, 70.8067
1078.83, 70.8784
1078.83, 71.0463
1078.84, 71.1707
1078.84, 71.2337
1078.84, 71.2321
1078.85, 71.1189
1078.85, 71.0274
1078.86, 70.9388
1078.86, 70.8499
1078.86, 70.7871
1078.87, 70.7126
1078.87, 70.6566
1078.88, 70.6108
1078.88, 70.5635
1078.88, 70.5827
1078.89, 70.6338
1078.89, 70.662
1078.9, 70.6226
1078.9, 70.5741
1078.9, 70.5497
1078.91, 70.4391
1078.91, 70.3649
1078.92, 70.2859
1078.92, 70.1888
1078.92, 70.1281
1078.93, 70.0768
1078.93, 70.0564
1078.94, 70.0298
1078.94, 69.9867
1078.94, 69.9698
1078.95, 69.9669
1078.95, 69.9987
1078.96, 70.0579
1078.96, 70.0022
1078.96, 69.9489
1078.97, 69.8976
1078.97, 69.8673
1078.98, 69.8325
1078.98, 69.8487
1078.98, 69.8589
1078.99, 69.889
1078.99, 69.9471
1079, 70.1052
1079, 70.2222
1079, 70.272
1079.01, 70.2641
1079.01, 70.2886
1079.02, 70.2189
1079.02, 70.1601
1079.02, 70.0899
1079.03, 70.0023
1079.03, 69.9826
1079.04, 69.9786
1079.04, 69.9723
1079.04, 69.9772
1079.05, 70.0132
1079.05, 70.1162
1079.06, 70.1601
1079.06, 70.1974
1079.06, 70.2681
1079.07, 70.3278
1079.07, 70.2356
1079.08, 70.1552
1079.08, 70.1137
1079.08, 70.0978
1079.09, 70.1406
1079.09, 70.1458
1079.1, 70.1158
1079.1, 70.0869
1079.1, 70.0828
1079.11, 70.1834
1079.11, 70.2923
1079.12, 70.3864
1079.12, 70.4416
1079.12, 70.4685
1079.13, 70.3792
1079.13, 70.2968
1079.14, 70.1966
1079.14, 70.119
1079.14, 70.071
1079.15, 70.0797
1079.15, 70.0731
1079.16, 70.0594
1079.16, 70.047
1079.16, 70.0335
1079.17, 70.1439
1079.17, 70.2615
1079.18, 70.3203
1079.18, 70.2347
1079.18, 70.1741
1079.19, 70.1326
1079.19, 70.1128
1079.2, 70.0901
1079.2, 70.1556
1079.2, 70.1978
1079.21, 70.2239
1079.21, 70.2479
1079.22, 70.2413
1079.22, 70.2367
1079.22, 70.2509
1079.23, 70.3581
1079.23, 70.4751
1079.24, 70.5921
1079.24, 70.5424
1079.24, 70.5036
1079.25, 70.4789
1079.25, 70.4613
1079.26, 70.5016
1079.26, 70.4918
1079.26, 70.4713
1079.27, 70.4395
1079.27, 70.4062
1079.28, 70.3929
1079.28, 70.5064
1079.28, 70.5833
1079.29, 70.6091
1079.29, 70.6495
1079.3, 70.5961
1079.3, 70.5371
1079.3, 70.4798
1079.31, 70.4293
1079.31, 70.3996
1079.32, 70.4419
1079.32, 70.4769
1079.32, 70.5108
1079.33, 70.5168
1079.33, 70.5562
1079.34, 70.5841
1079.34, 70.6134
1079.34, 70.6642
1079.35, 70.7049
1079.35, 70.6224
1079.36, 70.5425
1079.36, 70.4676
1079.36, 70.4096
1079.37, 70.3471
1079.37, 70.3291
1079.38, 70.33
1079.38, 70.3509
1079.38, 70.3774
1079.39, 70.3858
1079.39, 70.4591
1079.4, 70.5061
1079.4, 70.5276
1079.4, 70.5331
1079.41, 70.436
1079.41, 70.3668
1079.42, 70.3278
1079.42, 70.2872
1079.42, 70.2394
1079.43, 70.2534
1079.43, 70.2557
1079.44, 70.2521
1079.44, 70.2491
1079.44, 70.2889
1079.45, 70.4178
1079.45, 70.5166
1079.46, 70.6205
1079.46, 70.6994
1079.46, 70.6158
1079.47, 70.5404
1079.47, 70.4712
1079.48, 70.4024
1079.48, 70.3778
1079.48, 70.3493
1079.49, 70.3188
1079.49, 70.2991
1079.5, 70.3024
1079.5, 70.3066
1079.5, 70.3817
1079.51, 70.392
1079.51, 70.3828
1079.52, 70.4267
1079.52, 70.3826
1079.52, 70.3543
1079.53, 70.3102
1079.53, 70.2574
1079.54, 70.2626
1079.54, 70.2593
1079.54, 70.2448
1079.55, 70.2272
1079.55, 70.2158
1079.56, 70.2425
1079.56, 70.2948
1079.56, 70.4349
1079.57, 70.5495
1079.57, 70.6072
1079.58, 70.6127
1079.58, 70.5366
1079.58, 70.4909
1079.59, 70.4515
1079.59, 70.4379
1079.6, 70.3991
1079.6, 70.3496
1079.6, 70.3145
1079.61, 70.3105
1079.61, 70.41
1079.62, 70.4679
1079.62, 70.5049
1079.62, 70.5579
1079.63, 70.5076
1079.63, 70.4536
1079.64, 70.4067
1079.64, 70.3879
1079.64, 70.38
1079.65, 70.3532
1079.65, 70.3679
1079.66, 70.3922
1079.66, 70.4261
1079.66, 70.4255
1079.67, 70.4186
1079.67, 70.5134
1079.68, 70.6429
1079.68, 70.7306
1079.68, 70.7507
1079.69, 70.6465
1079.69, 70.547
1079.7, 70.4674
1079.7, 70.4247
1079.7, 70.3844
1079.71, 70.4141
1079.71, 70.4125
1079.72, 70.4148
1079.72, 70.4137
1079.72, 70.3952
1079.73, 70.4525
1079.73, 70.5179
1079.74, 70.5838
1079.74, 70.6724
1079.74, 70.7518
1079.75, 70.8691
1079.75, 70.8965
1079.76, 70.8691
1079.76, 70.7864
1079.76, 70.7313
1079.77, 70.703
1079.77, 70.6827
1079.78, 70.7375
1079.78, 70.7633
1079.78, 70.7546
1079.79, 70.7384
1079.79, 70.7513
1079.8, 70.7475
1079.8, 70.768
1079.8, 70.7995
1079.81, 70.8217
1079.81, 70.8137
1079.82, 70.7029
1079.82, 70.6115
1079.82, 70.539
1079.83, 70.4752
1079.83, 70.4135
1079.84, 70.5555
1079.84, 70.6686
1079.84, 70.6093
1079.85, 70.5543
1079.85, 70.5073
1079.86, 70.4516
1079.86, 70.4016
1079.86, 70.4021
1079.87, 70.3689
1079.87, 70.3333
1079.88, 70.3132
1079.88, 70.3185
1079.88, 70.4245
1079.89, 70.4855
1079.89, 70.5082
1079.9, 70.494
1079.9, 70.3621
1079.9, 70.2718
1079.91, 70.1949
1079.91, 70.1226
1079.92, 70.0779
1079.92, 70.0267
1079.92, 70.0211
1079.93, 70.0544
1079.93, 70.0725
1079.94, 70.0917
1079.94, 70.1679
1079.94, 70.227
1079.95, 70.2327
1079.95, 70.2211
1079.96, 70.1023
1079.96, 69.9977
1079.96, 69.9177
1079.97, 69.871
1079.97, 69.823
1079.98, 69.8021
1079.98, 69.7958
1079.98, 69.8105
1079.99, 69.7959
1079.99, 69.781
1080, 69.8659
1080, 69.9423
1080, 70.013
1080.01, 69.9545
1080.01, 69.9043
1080.02, 69.865
1080.02, 69.8228
1080.02, 69.7858
1080.03, 69.7599
1080.03, 69.8367
1080.04, 69.9167
1080.04, 69.9477
1080.04, 69.9447
1080.05, 69.9441
1080.05, 70.0533
1080.06, 70.1603
1080.06, 70.2517
1080.06, 70.3283
1080.07, 70.2479
1080.07, 70.182
1080.08, 70.1276
1080.08, 70.0745
1080.08, 70.0837
1080.09, 70.1015
1080.09, 70.0969
1080.1, 70.0833
1080.1, 70.0724
1080.1, 70.0721
1080.11, 70.1553
1080.11, 70.2512
1080.12, 70.3543
1080.12, 70.446
1080.12, 70.5249
1080.13, 70.4452
1080.13, 70.3787
1080.14, 70.2946
1080.14, 70.2019
1080.14, 70.1281
1080.15, 70.2594
1080.15, 70.3616
1080.16, 70.3769
1080.16, 70.3948
1080.16, 70.4101
1080.17, 70.4289
1080.17, 70.4356
1080.18, 70.5095
1080.18, 70.5645
1080.18, 70.5941
1080.19, 70.6085
1080.19, 70.7196
1080.2, 70.8223
1080.2, 70.8971
1080.2, 70.9309
1080.21, 70.9218
1080.21, 70.7845
1080.22, 70.6684
1080.22, 70.5733
1080.22, 70.4684
1080.23, 70.3671
1080.23, 70.3226
1080.24, 70.3074
1080.24, 70.3066
1080.24, 70.3012
1080.25, 70.3514
1080.25, 70.3964
1080.26, 70.4742
1080.26, 70.5501
1080.26, 70.5689
1080.27, 70.4588
1080.27, 70.3679
1080.28, 70.3015
1080.28, 70.2482
1080.28, 70.2039
1080.29, 70.2267
1080.29, 70.2283
1080.3, 70.2327
1080.3, 70.237
1080.3, 70.2954
1080.31, 70.3295
1080.31, 70.3498
1080.32, 70.3644
1080.32, 70.3847
1080.32, 70.3208
1080.33, 70.2757
1080.33, 70.2142
1080.34, 70.152
1080.34, 70.1137
1080.34, 70.1382
1080.35, 70.1732
1080.35, 70.2007
1080.36, 70.209
1080.36, 70.2042
1080.36, 70.2735
1080.37, 70.3274
1080.37, 70.3465
1080.38, 70.38
1080.38, 70.3397
1080.38, 70.3164
1080.39, 70.2735
1080.39, 70.2186
1080.4, 70.1696
1080.4, 70.1711
1080.4, 70.1659
1080.41, 70.1647
1080.41, 70.196
1080.42, 70.2521
1080.42, 70.3635
1080.42, 70.4488
1080.43, 70.5116
1080.43, 70.5595
1080.44, 70.4928
1080.44, 70.4474
1080.44, 70.4081
1080.45, 70.3648
1080.45, 70.3086
1080.46, 70.3332
1080.46, 70.3646
1080.46, 70.3668
1080.47, 70.3658
1080.47, 70.4385
1080.48, 70.496
1080.48, 70.5714
1080.48, 70.6434
1080.49, 70.7172
1080.49, 70.7741
1080.5, 70.6827
1080.5, 70.6024
1080.5, 70.5516
1080.51, 70.7452
1080.51, 70.8592
1080.52, 70.871
1080.52, 70.7574
1080.52, 70.6632
1080.53, 70.6052
1080.53, 70.5814
1080.54, 70.6188
1080.54, 70.598
1080.54, 70.5652
1080.55, 70.557
1080.55, 70.5468
1080.56, 70.5106
1080.56, 70.5846
1080.56, 70.6767
1080.57, 70.7089
1080.57, 70.6985
1080.58, 70.6826
1080.58, 70.5559
1080.58, 70.447
1080.59, 70.3557
1080.59, 70.3025
1080.6, 70.2959
1080.6, 70.2751
1080.6, 70.2391
1080.61, 70.1827
1080.61, 70.167
1080.62, 70.1663
1080.62, 70.1825
1080.62, 70.2342
1080.63, 70.2895
1080.63, 70.2164
1080.64, 70.1385
1080.64, 70.0711
1080.64, 70.0126
1080.65, 69.9609
1080.65, 69.986
1080.66, 70.0201
1080.66, 70.0588
1080.66, 70.0906
1080.67, 70.1031
1080.67, 70.0711
1080.68, 70.0547
1080.68, 70.0554
1080.68, 70.062
1080.69, 70.1643
1080.69, 70.2654
1080.7, 70.3632
1080.7, 70.438
1080.7, 70.4919
1080.71, 70.518
1080.71, 70.6082
1080.72, 70.6624
1080.72, 70.709
1080.72, 70.7477
1080.73, 70.6532
1080.73, 70.5638
1080.74, 70.4717
1080.74, 70.3923
1080.74, 70.3778
1080.75, 70.3789
1080.75, 70.403
1080.76, 70.4166
1080.76, 70.4192
1080.76, 70.4069
1080.77, 70.4024
1080.77, 70.3971
1080.78, 70.3998
1080.78, 70.4086
1080.78, 70.3278
1080.79, 70.2621
1080.79, 70.1977
1080.8, 70.15
1080.8, 70.1017
1080.8, 70.0995
1080.81, 70.0983
1080.81, 70.1072
1080.82, 70.1203
1080.82, 70.1574
1080.82, 70.3277
1080.83, 70.4484
1080.83, 70.5197
1080.84, 70.5956
1080.84, 70.5374
1080.84, 70.5017
1080.85, 70.4851
1080.85, 70.4797
1080.86, 70.4678
1080.86, 70.5046
1080.86, 70.5256
1080.87, 70.5631
1080.87, 70.5913
1080.88, 70.8506
1080.88, 71.0251
1080.88, 71.1605
1080.89, 71.2476
1080.89, 71.2848
1080.9, 71.1874
1080.9, 71.1089
1080.9, 71.0454
1080.91, 70.9634
1080.91, 70.9174
1080.92, 70.8933
1080.92, 70.8853
1080.92, 70.8715
1080.93, 70.8308
1080.93, 70.7703
1080.94, 70.749
1080.94, 70.7418
1080.94, 70.7429
1080.95, 70.744
1080.95, 70.6298
1080.96, 70.5268
1080.96, 70.4523
1080.96, 70.3768
1080.97, 70.3435
1080.97, 70.3224
1080.98, 70.3012
1080.98, 70.2826
1080.98, 70.2691
1080.99, 70.312
1080.99, 70.3466
1081, 70.4221
1081, 70.4681
1081, 70.4583
1081.01, 70.3475
1081.01, 70.2576
1081.02, 70.1871
1081.02, 70.1225
1081.02, 70.0288
