sim_time, iris/rotor_3?world_angular_velocity/z
1077.86, -70.3607
1077.86, -70.3305
1077.86, -70.3174
1077.87, -70.3333
1077.87, -70.4344
1077.88, -70.4737
1077.88, -70.4967
1077.88, -70.5636
1077.89, -70.6434
1077.89, -70.5514
1077.9, -70.441
1077.9, -70.3424
1077.9, -70.263
1077.91, -70.2431
1077.91, -70.2248
1077.92, -70.2199
1077.92, -70.2215
1077.92, -70.2465
1077.93, -70.2717
1077.93, -70.3885
1077.94, -70.4444
1077.94, -70.4469
1077.94, -70.4548
1077.95, -70.3828
1077.95, -70.3272
1077.96, -70.275
1077.96, -70.2243
1077.96, -70.2179
1077.97, -70.1922
1077.97, -70.1703
1077.98, -70.1794
1077.98, -70.2054
1077.98, -70.2292
1077.99, -70.3466
1077.99, -70.4524
1078, -70.4786
1078, -70.4529
1078, -70.3431
1078.01, -70.2708
1078.01, -70.2187
1078.02, -70.1731
1078.02, -70.1342
1078.02, -70.1285
1078.03, -70.1033
1078.03, -70.085
1078.04, -70.0872
1078.04, -70.1042
1078.04, -70.1617
1078.05, -70.1682
1078.05, -70.1633
1078.06, -70.19
1078.06, -70.1288
1078.06, -70.0784
1078.07, -70.004
1078.07, -69.9239
1078.08, -69.8526
1078.08, -69.7981
1078.08, -69.8402
1078.09, -69.9095
1078.09, -70.011
1078.1, -70.123
1078.1, -70.2059
1078.1, -70.1732
1078.11, -70.1303
1078.11, -70.1063
1078.12, -70.1484
1078.12, -70.221
1078.12, -70.3228
1078.13, -70.3667
1078.13, -70.3745
1078.14, -70.3663
1078.14, -70.4623
1078.14, -70.5549
1078.15, -70.5904
1078.15, -70.6379
1078.16, -70.5646
1078.16, -70.4944
1078.16, -70.4403
1078.17, -70.3914
1078.17, -70.4376
1078.18, -70.4576
1078.18, -70.478
1078.18, -70.5026
1078.19, -70.4937
1078.19, -70.5055
1078.2, -70.647
1078.2, -70.7466
1078.2, -70.799
1078.21, -70.831
1078.21, -70.7657
1078.22, -70.7134
1078.22, -70.6641
1078.22, -70.6035
1078.23, -70.5233
1078.23, -70.5166
1078.24, -70.5602
1078.24, -70.6121
1078.24, -70.6385
1078.25, -70.6515
1078.25, -70.7539
1078.26, -70.8149
1078.26, -70.8765
1078.26, -70.9254
1078.27, -70.8451
1078.27, -70.7614
1078.28, -70.6791
1078.28, -70.6195
1078.28, -70.5922
1078.29, -70.6233
1078.29, -70.6102
1078.3, -70.5815
1078.3, -70.547
1078.3, -70.5923
1078.31, -70.6328
1078.31, -70.6937
1078.32, -70.7776
1078.32, -70.8715
1078.32, -70.83
1078.33, -70.7708
1078.33, -70.6832
1078.34, -70.5826
1078.34, -70.5378
1078.34, -70.499
1078.35, -70.4676
1078.35, -70.4364
1078.36, -70.3979
1078.36, -70.3673
1078.36, -70.4506
1078.37, -70.5177
1078.37, -70.5608
1078.38, -70.6155
1078.38, -70.7043
1078.38, -70.6409
1078.39, -70.551
1078.39, -70.4637
1078.4, -70.3911
1078.4, -70.3202
1078.4, -70.296
1078.41, -70.2817
1078.41, -70.2798
1078.42, -70.2702
1078.42, -70.369
1078.42, -70.4416
1078.43, -70.5049
1078.43, -70.5497
1078.44, -70.4633
1078.44, -70.3921
1078.44, -70.327
1078.45, -70.2642
1078.45, -70.2615
1078.46, -70.2553
1078.46, -70.31
1078.46, -70.3594
1078.47, -70.3496
1078.47, -70.3375
1078.48, -70.4341
1078.48, -70.5165
1078.48, -70.5588
1078.49, -70.4981
1078.49, -70.4307
1078.5, -70.36
1078.5, -70.3133
1078.5, -70.2828
1078.51, -70.3098
1078.51, -70.3285
1078.52, -70.3317
1078.52, -70.313
1078.52, -70.2729
1078.53, -70.293
1078.53, -70.3443
1078.54, -70.4072
1078.54, -70.47
1078.54, -70.6177
1078.55, -70.7067
1078.55, -70.7573
1078.56, -70.7723
1078.56, -70.6251
1078.56, -70.5023
1078.57, -70.3931
1078.57, -70.2902
1078.58, -70.1858
1078.58, -70.1247
1078.58, -70.0676
1078.59, -70.0189
1078.59, -69.9781
1078.6, -69.9505
1078.6, -69.8767
1078.6, -69.8291
1078.61, -69.784
1078.61, -69.7462
1078.62, -69.8127
1078.62, -69.8604
1078.62, -69.877
1078.63, -69.8833
1078.63, -69.9336
1078.64, -69.9894
1078.64, -70.1046
1078.64, -70.1852
1078.65, -70.2373
1078.65, -70.2752
1078.66, -70.1866
1078.66, -70.0985
1078.66, -70.0269
1078.67, -69.9666
1078.67, -69.9536
1078.68, -69.9348
1078.68, -69.9263
1078.68, -69.9168
1078.69, -69.9115
1078.69, -69.9273
1078.7, -69.9493
1078.7, -69.9128
1078.7, -69.877
1078.71, -69.8461
1078.71, -69.8339
1078.72, -69.9057
1078.72, -69.9803
1078.72, -70.0706
1078.73, -70.166
1078.73, -70.246
1078.74, -70.3991
1078.74, -70.5113
1078.74, -70.5936
1078.75, -70.6527
1078.75, -70.5833
1078.76, -70.4961
1078.76, -70.4024
1078.76, -70.3083
1078.77, -70.2302
1078.77, -70.2303
1078.78, -70.2318
1078.78, -70.2413
1078.78, -70.2355
1078.79, -70.2392
1078.79, -70.2374
1078.8, -70.2362
1078.8, -70.2286
1078.8, -70.2228
1078.81, -70.2193
1078.81, -70.4601
1078.82, -70.6169
1078.82, -70.7469
1078.82, -70.8672
1078.83, -70.9539
1078.83, -71.0536
1078.84, -71.1162
1078.84, -71.1853
1078.84, -71.2252
1078.85, -71.1097
1078.85, -70.9902
1078.86, -70.8646
1078.86, -70.7573
1078.86, -70.7157
1078.87, -70.6727
1078.87, -70.6313
1078.88, -70.6176
1078.88, -70.6178
1078.88, -70.6488
1078.89, -70.6285
1078.89, -70.5813
1078.9, -70.5254
1078.9, -70.5023
1078.9, -70.5326
1078.91, -70.4692
1078.91, -70.3998
1078.92, -70.3229
1078.92, -70.2462
1078.92, -70.2085
1078.93, -70.1676
1078.93, -70.1385
1078.94, -70.1324
1078.94, -70.1441
1078.94, -70.2005
1078.95, -70.2376
1078.95, -70.2467
1078.96, -70.2576
1078.96, -70.1682
1078.96, -70.0882
1078.97, -70.022
1078.97, -69.9674
1078.98, -69.917
1078.98, -69.9041
1078.98, -69.8824
1078.99, -69.8756
1078.99, -69.8917
1079, -69.9868
1079, -70.0603
1079, -70.1346
1079.01, -70.1795
1079.01, -70.1959
1079.02, -70.113
1079.02, -70.0468
1079.02, -69.9976
1079.03, -69.9717
1079.03, -70.04
1079.04, -70.0724
1079.04, -70.0719
1079.04, -70.0588
1079.05, -70.0439
1079.05, -70.1082
1079.06, -70.1741
1079.06, -70.2103
1079.06, -70.261
1079.07, -70.3408
1079.07, -70.2681
1079.08, -70.1997
1079.08, -70.1498
1079.08, -70.1115
1079.09, -70.1042
1079.09, -70.091
1079.1, -70.0951
1079.1, -70.0902
1079.1, -70.0972
1079.11, -70.1997
1079.11, -70.2872
1079.12, -70.3667
1079.12, -70.4203
1079.12, -70.4594
1079.13, -70.3736
1079.13, -70.2763
1079.14, -70.1921
1079.14, -70.1372
1079.14, -70.1091
1079.15, -70.1658
1079.15, -70.2031
1079.16, -70.2223
1079.16, -70.2125
1079.16, -70.1864
1079.17, -70.2469
1079.17, -70.3279
1079.18, -70.4175
1079.18, -70.3625
1079.18, -70.3178
1079.19, -70.2781
1079.19, -70.2427
1079.2, -70.218
1079.2, -70.2374
1079.2, -70.2434
1079.21, -70.2761
1079.21, -70.3259
1079.22, -70.3769
1079.22, -70.3994
1079.22, -70.3838
1079.23, -70.4689
1079.23, -70.5466
1079.24, -70.5843
1079.24, -70.4869
1079.24, -70.4032
1079.25, -70.3607
1079.25, -70.3173
1079.26, -70.3325
1079.26, -70.345
1079.26, -70.3245
1079.27, -70.325
1079.27, -70.3541
1079.28, -70.4152
1079.28, -70.5579
1079.28, -70.6532
1079.29, -70.7194
1079.29, -70.726
1079.3, -70.6393
1079.3, -70.5864
1079.3, -70.5359
1079.31, -70.4985
1079.31, -70.4508
1079.32, -70.4621
1079.32, -70.4805
1079.32, -70.4909
1079.33, -70.5061
1079.33, -70.5873
1079.34, -70.654
1079.34, -70.712
1079.34, -70.7379
1079.35, -70.7439
1079.35, -70.6591
1079.36, -70.5965
1079.36, -70.521
1079.36, -70.4226
1079.37, -70.3471
1079.37, -70.3462
1079.38, -70.3532
1079.38, -70.353
1079.38, -70.3702
1079.39, -70.4323
1079.39, -70.5429
1079.4, -70.5616
1079.4, -70.5359
1079.4, -70.5089
1079.41, -70.4275
1079.41, -70.388
1079.42, -70.3635
1079.42, -70.342
1079.42, -70.3188
1079.43, -70.3739
1079.43, -70.3688
1079.44, -70.3443
1079.44, -70.3315
1079.44, -70.349
1079.45, -70.4446
1079.45, -70.505
1079.46, -70.5826
1079.46, -70.658
1079.46, -70.5625
1079.47, -70.4786
1079.47, -70.4267
1079.48, -70.4035
1079.48, -70.4525
1079.48, -70.4733
1079.49, -70.4654
1079.49, -70.4564
1079.5, -70.452
1079.5, -70.4345
1079.5, -70.428
1079.51, -70.4187
1079.51, -70.4426
1079.52, -70.4935
1079.52, -70.4297
1079.52, -70.3745
1079.53, -70.3237
1079.53, -70.2823
1079.54, -70.2721
1079.54, -70.2541
1079.54, -70.2413
1079.55, -70.237
1079.55, -70.2478
1079.56, -70.2559
1079.56, -70.281
1079.56, -70.4339
1079.57, -70.5461
1079.57, -70.605
1079.58, -70.6303
1079.58, -70.5561
1079.58, -70.4965
1079.59, -70.446
1079.59, -70.494
1079.6, -70.5299
1079.6, -70.5409
1079.6, -70.5676
1079.61, -70.6106
1079.61, -70.7106
1079.62, -70.7304
1079.62, -70.7433
1079.62, -70.7857
1079.63, -70.7128
1079.63, -70.6403
1079.64, -70.5612
1079.64, -70.4971
1079.64, -70.4559
1079.65, -70.4059
1079.65, -70.3954
1079.66, -70.3801
1079.66, -70.3681
1079.66, -70.3573
1079.67, -70.3523
1079.67, -70.464
1079.68, -70.5763
1079.68, -70.6637
1079.68, -70.6934
1079.69, -70.5767
1079.69, -70.4804
1079.7, -70.405
1079.7, -70.3492
1079.7, -70.324
1079.71, -70.4111
1079.71, -70.4457
1079.72, -70.4434
1079.72, -70.4301
1079.72, -70.4022
1079.73, -70.4192
1079.73, -70.4511
1079.74, -70.4731
1079.74, -70.5031
1079.74, -70.5585
1079.75, -70.6955
1079.75, -70.7905
1079.76, -70.8235
1079.76, -70.7677
1079.76, -70.7226
1079.77, -70.6961
1079.77, -70.6652
1079.78, -70.6594
1079.78, -70.65
1079.78, -70.656
1079.79, -70.6671
1079.79, -70.6709
1079.8, -70.6607
1079.8, -70.7127
1079.8, -70.7644
1079.81, -70.8138
1079.81, -70.8733
1079.82, -70.8109
1079.82, -70.7377
1079.82, -70.6562
1079.83, -70.5771
1079.83, -70.4848
1079.84, -70.6156
1079.84, -70.779
1079.84, -70.7263
1079.85, -70.6682
1079.85, -70.6016
1079.86, -70.5316
1079.86, -70.4761
1079.86, -70.4672
1079.87, -70.4549
1079.87, -70.4624
1079.88, -70.4877
1079.88, -70.4895
1079.88, -70.5054
1079.89, -70.5036
1079.89, -70.5111
1079.9, -70.5104
1079.9, -70.4076
1079.9, -70.3256
1079.91, -70.2583
1079.91, -70.2001
1079.92, -70.1641
1079.92, -70.1222
1079.92, -70.0977
1079.93, -70.127
1079.93, -70.1622
1079.94, -70.1802
1079.94, -70.2604
1079.94, -70.2886
1079.95, -70.2941
1079.95, -70.3191
1079.96, -70.2083
1079.96, -70.1011
1079.96, -70.0179
1079.97, -69.9765
1079.97, -69.9341
1079.98, -69.9259
1079.98, -69.9194
1079.98, -69.9101
1079.99, -69.9019
1079.99, -69.9227
1080, -70.0452
1080, -70.1255
1080, -70.1645
1080.01, -70.102
1080.01, -70.0547
1080.02, -70.0132
1080.02, -69.9746
1080.02, -69.9312
1080.03, -69.8972
1080.03, -69.9411
1080.04, -69.954
1080.04, -69.9376
1080.04, -69.9335
1080.05, -69.9989
1080.05, -70.1559
1080.06, -70.282
1080.06, -70.343
1080.06, -70.3509
1080.07, -70.2605
1080.07, -70.1921
1080.08, -70.1488
1080.08, -70.102
1080.08, -70.0984
1080.09, -70.0987
1080.09, -70.083
1080.1, -70.0783
1080.1, -70.1001
1080.1, -70.1519
1080.11, -70.2902
1080.11, -70.3738
1080.12, -70.4517
1080.12, -70.54
1080.12, -70.6213
1080.13, -70.5442
1080.13, -70.4649
1080.14, -70.373
1080.14, -70.264
1080.14, -70.1512
1080.15, -70.2551
1080.15, -70.3541
1080.16, -70.3253
1080.16, -70.3229
1080.16, -70.3327
1080.17, -70.3571
1080.17, -70.368
1080.18, -70.4403
1080.18, -70.4981
1080.18, -70.5341
1080.19, -70.5474
1080.19, -70.646
1080.2, -70.7225
1080.2, -70.8046
1080.2, -70.8423
1080.21, -70.8362
1080.21, -70.7081
1080.22, -70.6033
1080.22, -70.5261
1080.22, -70.4618
1080.23, -70.4094
1080.23, -70.4083
1080.24, -70.3925
1080.24, -70.3828
1080.24, -70.377
1080.25, -70.44
1080.25, -70.4959
1080.26, -70.5385
1080.26, -70.5681
1080.26, -70.6149
1080.27, -70.5302
1080.27, -70.4568
1080.28, -70.3819
1080.28, -70.3275
1080.28, -70.2803
1080.29, -70.3253
1080.29, -70.3197
1080.3, -70.3027
1080.3, -70.2968
1080.3, -70.3935
1080.31, -70.4723
1080.31, -70.5515
1080.32, -70.6259
1080.32, -70.6727
1080.32, -70.5981
1080.33, -70.5507
1080.33, -70.5104
1080.34, -70.4396
1080.34, -70.3447
1080.34, -70.2807
1080.35, -70.2367
1080.35, -70.2325
1080.36, -70.2268
1080.36, -70.2194
1080.36, -70.3363
1080.37, -70.4758
1080.37, -70.5612
1080.38, -70.5664
1080.38, -70.4611
1080.38, -70.3692
1080.39, -70.2968
1080.39, -70.2472
1080.4, -70.2072
1080.4, -70.2099
1080.4, -70.1994
1080.41, -70.2128
1080.41, -70.2647
1080.42, -70.2791
1080.42, -70.348
1080.42, -70.3987
1080.43, -70.4674
1080.43, -70.5477
1080.44, -70.4831
1080.44, -70.4333
1080.44, -70.4007
1080.45, -70.3613
1080.45, -70.3236
1080.46, -70.3826
1080.46, -70.4195
1080.46, -70.4142
1080.47, -70.4079
1080.47, -70.4861
1080.48, -70.5339
1080.48, -70.5763
1080.48, -70.6464
1080.49, -70.716
1080.49, -70.7724
1080.5, -70.7162
1080.5, -70.6595
1080.5, -70.593
1080.51, -70.7039
1080.51, -70.8233
1080.52, -70.9355
1080.52, -70.8354
1080.52, -70.7306
1080.53, -70.6088
1080.53, -70.5096
1080.54, -70.5029
1080.54, -70.4933
1080.54, -70.4737
1080.55, -70.4582
1080.55, -70.464
1080.56, -70.498
1080.56, -70.5821
1080.56, -70.604
1080.57, -70.5869
1080.57, -70.5691
1080.58, -70.5801
1080.58, -70.4843
1080.58, -70.406
1080.59, -70.3416
1080.59, -70.2929
1080.6, -70.2841
1080.6, -70.2618
1080.6, -70.2283
1080.61, -70.1599
1080.61, -70.1436
1080.62, -70.1726
1080.62, -70.2288
1080.62, -70.3185
1080.63, -70.4082
1080.63, -70.3458
1080.64, -70.2853
1080.64, -70.2203
1080.64, -70.161
1080.65, -70.1225
1080.65, -70.1763
1080.66, -70.2172
1080.66, -70.2094
1080.66, -70.1875
1080.67, -70.1662
1080.67, -70.1253
1080.68, -70.1135
1080.68, -70.1036
1080.68, -70.0873
1080.69, -70.1435
1080.69, -70.1831
1080.7, -70.2251
1080.7, -70.275
1080.7, -70.3408
1080.71, -70.402
1080.71, -70.504
1080.72, -70.5434
1080.72, -70.5565
1080.72, -70.5791
1080.73, -70.4984
1080.73, -70.4341
1080.74, -70.3841
1080.74, -70.3492
1080.74, -70.3764
1080.75, -70.3955
1080.75, -70.4224
1080.76, -70.4628
1080.76, -70.4853
1080.76, -70.4832
1080.77, -70.5581
1080.77, -70.635
1080.78, -70.6858
1080.78, -70.6865
1080.78, -70.5724
1080.79, -70.4776
1080.79, -70.3936
1080.8, -70.3138
1080.8, -70.2508
1080.8, -70.262
1080.81, -70.3034
1080.81, -70.3431
1080.82, -70.3449
1080.82, -70.332
1080.82, -70.4121
1080.83, -70.5116
1080.83, -70.5934
1080.84, -70.6334
1080.84, -70.5534
1080.84, -70.496
1080.85, -70.4681
1080.85, -70.434
1080.86, -70.3957
1080.86, -70.3974
1080.86, -70.3827
1080.87, -70.3832
1080.87, -70.4004
1080.88, -70.6996
1080.88, -70.9571
1080.88, -71.1386
1080.89, -71.2698
1080.89, -71.3329
1080.9, -71.222
1080.9, -71.1135
1080.9, -70.9936
1080.91, -70.8729
1080.91, -70.8192
1080.92, -70.782
1080.92, -70.7633
1080.92, -70.7487
1080.93, -70.7223
1080.93, -70.6835
1080.94, -70.681
1080.94, -70.6804
1080.94, -70.6911
1080.95, -70.7322
1080.95, -70.6289
1080.96, -70.5271
1080.96, -70.4391
1080.96, -70.3525
1080.97, -70.2964
1080.97, -70.2488
1080.98, -70.2206
1080.98, -70.2011
1080.98, -70.1866
1080.99, -70.2386
1080.99, -70.2849
1081, -70.3455
1081, -70.3707
1081, -70.375
1081.01, -70.2862
1081.01, -70.2216
1081.02, -70.1625
1081.02, -70.0991
1081.02, -70.0435
1081.03, -70.0329
1081.03, -70.0143
1081.04, -70.0091
1081.04, -70.0589
1081.04, -70.2333
1081.05, -70.3733
1081.05, -70.424
1081.06, -70.4066
1081.06, -70.3716
1081.06, -70.264
1081.07, -70.1866
1081.07, -70.1205
1081.08, -70.0752
1081.08, -70.0391
1081.08, -70.026
1081.09, -70.0091
1081.09, -70.0009
1081.1, -70.0135
1081.1, -70.0528
1081.1, -70.186
1081.11, -70.2767
1081.11, -70.3226
1081.12, -70.321
1081.12, -70.2234
1081.12, -70.1595
1081.13, -70.1018
1081.13, -70.0526
1081.14, -70.0269
1081.14, -70.0839
1081.14, -70.1006
1081.15, -70.1167
1081.15, -70.1631
1081.16, -70.1797
1081.16, -70.1173
1081.16, -70.0753
1081.17, -70.0341
1081.17, -70.0018
1081.18, -69.9608
1081.18, -69.9802
1081.18, -70.0496
1081.19, -70.1487
1081.19, -70.2259
1081.2, -70.3667
1081.2, -70.4819
1081.2, -70.5574
1081.21, -70.5688
1081.21, -70.4803
1081.22, -70.4024
1081.22, -70.3621
1081.22, -70.3598
1081.23, -70.3399
1081.23, -70.3638
1081.24, -70.3722
1081.24, -70.3768
1081.24, -70.3869
1081.25, -70.3945
1081.25, -70.488
1081.26, -70.5706
1081.26, -70.6645
1081.26, -70.7339
1081.27, -70.7422
1081.27, -70.6243
1081.28, -70.5359
1081.28, -70.4812
1081.28, -70.4409
1081.29, -70.4277
1081.29, -70.4151
1081.3, -70.4203
1081.3, -70.4228
1081.3, -70.4216
1081.31, -70.4195
1081.31, -70.4997
1081.32, -70.5777
1081.32, -70.6383
1081.32, -70.6774
1081.33, -70.59
1081.33, -70.4984
1081.34, -70.4339
1081.34, -70.3893
1081.34, -70.3681
1081.35, -70.4148
1081.35, -70.4062
1081.36, -70.3931
1081.36, -70.4133
1081.36, -70.4691
1081.37, -70.579
1081.37, -70.5916
1081.38, -70.608
1081.38, -70.6681
1081.38, -70.6293
1081.39, -70.5995
1081.39, -70.5494
1081.4, -70.496
1081.4, -70.4899
1081.4, -70.4722
1081.41, -70.4727
1081.41, -70.4887
1081.42, -70.522
1081.42, -70.5783
1081.42, -70.7395
1081.43, -70.8353
1081.43, -70.8538
1081.44, -70.8422
1081.44, -70.7432
1081.44, -70.6664
1081.45, -70.6026
1081.45, -70.5402
1081.46, -70.4861
1081.46, -70.4831
1081.46, -70.5076
1081.47, -70.513
1081.47, -70.4815
1081.48, -70.5042
1081.48, -70.5754
1081.48, -70.6606
1081.49, -70.7347
1081.49, -70.7996
1081.5, -70.718
1081.5, -70.6215
1081.5, -70.5221
1081.51, -70.4423
1081.51, -70.3752
1081.52, -70.3657
1081.52, -70.3764
1081.52, -70.3994
1081.53, -70.3968
1081.53, -70.4212
1081.54, -70.4193
1081.54, -70.4436
1081.54, -70.4983
1081.55, -70.5157
1081.55, -70.4982
1081.56, -70.3822
1081.56, -70.3033
1081.56, -70.2568
1081.57, -70.242
1081.57, -70.1921
1081.58, -70.1359
1081.58, -70.119
1081.58, -70.1788
1081.59, -70.2483
1081.59, -70.3514
1081.6, -70.3735
1081.6, -70.3633
1081.6, -70.3561
1081.61, -70.2645
1081.61, -70.198
1081.62, -70.159
1081.62, -70.1495
1081.62, -70.226
1081.63, -70.2865
1081.63, -70.312
1081.64, -70.3184
1081.64, -70.3374
1081.64, -70.4184
1081.65, -70.443
1081.65, -70.4823
1081.66, -70.5735
1081.66, -70.6631
1081.66, -70.5808
1081.67, -70.4968
1081.67, -70.43
1081.68, -70.3812
1081.68, -70.3934
1081.68, -70.3773
1081.69, -70.3518
1081.69, -70.3313
1081.7, -70.3048
1081.7, -70.3729
1081.7, -70.4926
1081.71, -70.5936
1081.71, -70.6218
1081.72, -70.6251
1081.72, -70.5334
1081.72, -70.4581
1081.73, -70.383
1081.73, -70.31
1081.74, -70.249
1081.74, -70.2761
1081.74, -70.2988
1081.75, -70.3279
1081.75, -70.3637
1081.76, -70.3822
1081.76, -70.4698
1081.76, -70.523
1081.77, -70.5435
1081.77, -70.5954
1081.78, -70.5371
1081.78, -70.4918
1081.78, -70.4489
1081.79, -70.4192
1081.79, -70.4603
1081.8, -70.4565
1081.8, -70.4334
1081.8, -70.4234
1081.81, -70.4565
1081.81, -70.5867
1081.82, -70.6364
1081.82, -70.6452
1081.82, -70.6813
1081.83, -70.7159
1081.83, -70.6329
1081.84, -70.574
1081.84, -70.5115
1081.84, -70.4454
1081.85, -70.387
1081.85, -70.3893
1081.86, -70.3969
1081.86, -70.397
1081.86, -70.4121
1081.87, -70.5189
1081.87, -70.6205
1081.88, -70.7521
1081.88, -70.8871
1081.88, -70.9656
1081.89, -70.8764
1081.89, -70.7783
1081.9, -70.691
1081.9, -70.6114
1081.9, -70.5632
1081.91, -70.6046
1081.91, -70.6347
1081.92, -70.6305
1081.92, -70.6129
1081.92, -70.6121
1081.93, -70.7115
1081.93, -70.7797
1081.94, -70.8096
1081.94, -70.8402
1081.94, -70.7787
1081.95, -70.7017
1081.95, -70.6262
1081.96, -70.5774
1081.96, -70.5436
1081.96, -70.556
1081.97, -70.5541
1081.97, -70.5401
1081.98, -70.5141
1081.98, -70.487
1081.98, -70.4571
1081.99, -70.4448
1081.99, -70.4254
1082, -70.4018
1082, -70.4367
1082, -70.4863
1082.01, -70.5496
1082.01, -70.5775
1082.02, -70.5892
1082.02, -70.6138
1082.02, -70.6178
1082.03, -70.6172
1082.03, -70.6214
1082.04, -70.698
1082.04, -70.7605
1082.04, -70.8148
1082.05, -70.8699
1082.05, -70.9223
1082.06, -70.9735
1082.06, -71.0902
1082.06, -71.1372
1082.07, -71.1539
1082.07, -71.1493
1082.08, -71.1295
1082.08, -71.0156
1082.08, -70.9066
1082.09, -70.7725
1082.09, -70.6392
1082.1, -70.5802
1082.1, -70.5506
1082.1, -70.5373
1082.11, -70.5147
1082.11, -70.4479
1082.12, -70.4009
1082.12, -70.3709
1082.12, -70.3391
1082.13, -70.3077
1082.13, -70.2654
1082.14, -70.2699
1082.14, -70.3235
1082.14, -70.391
1082.15, -70.4115
1082.15, -70.467
1082.16, -70.4912
1082.16, -70.5202
1082.16, -70.5609
1082.17, -70.613
1082.17, -70.5141
1082.18, -70.3969
1082.18, -70.2914
1082.18, -70.2158
1082.19, -70.1989
1082.19, -70.1852
1082.2, -70.1793
1082.2, -70.1881
1082.2, -70.21
1082.21, -70.3379
1082.21, -70.4492
1082.22, -70.5145
1082.22, -70.5626
1082.22, -70.6158
1082.23, -70.5301
1082.23, -70.4492
1082.24, -70.3637
1082.24, -70.271
1082.24, -70.2268
1082.25, -70.1936
1082.25, -70.1819
1082.26, -70.1909
1082.26, -70.2334
1082.26, -70.342
1082.27, -70.3867
1082.27, -70.4438
1082.28, -70.5362
1082.28, -70.6119
1082.28, -70.5328
1082.29, -70.4566
1082.29, -70.3915
1082.3, -70.3307
1082.3, -70.2541
1082.3, -70.2149
1082.31, -70.1991
1082.31, -70.2197
1082.32, -70.2475
1082.32, -70.3566
1082.32, -70.4737
1082.33, -70.5614
1082.33, -70.5909
1082.34, -70.5877
1082.34, -70.4926
1082.34, -70.4084
1082.35, -70.3228
1082.35, -70.2528
1082.36, -70.238
1082.36, -70.2409
1082.36, -70.2718
1082.37, -70.2838
1082.37, -70.2733
1082.38, -70.3439
1082.38, -70.387
1082.38, -70.4008
1082.39, -70.4177
1082.39, -70.475
1082.4, -70.4164
1082.4, -70.3627
1082.4, -70.3157
1082.41, -70.2668
1082.41, -70.2177
1082.42, -70.1865
1082.42, -70.2745
1082.42, -70.3049
1082.43, -70.286
1082.43, -70.2784
1082.44, -70.2973
1082.44, -70.3085
1082.44, -70.3388
1082.45, -70.4227
1082.45, -70.6031
1082.46, -70.7157
1082.46, -70.7746
1082.46, -70.799
1082.47, -70.8968
1082.47, -70.9652
1082.48, -70.986
1082.48, -71.0093
1082.48, -71.0294
1082.49, -70.9442
1082.49, -70.8665
1082.5, -70.7868
1082.5, -70.7099
1082.5, -70.7146
1082.51, -70.7374
1082.51, -70.7373
1082.52, -70.7403
1082.52, -70.7734
1082.52, -70.8477
1082.53, -70.8437
1082.53, -70.8124
1082.54, -70.7778
1082.54, -70.7574
1082.54, -70.6334
1082.55, -70.5047
1082.55, -70.3851
