sim_time, iris/rotor_0?world_angular_velocity/z
1081.63, 65.1978
1081.63, 65.1945
1081.64, 65.2249
1081.64, 65.2193
1081.64, 65.1888
1081.65, 65.1702
1081.65, 65.1662
1081.66, 65.1557
1081.66, 65.1336
1081.66, 65.1782
1081.67, 65.2075
1081.67, 65.2318
1081.68, 65.237
1081.68, 65.2187
1081.68, 65.2054
1081.69, 65.2052
1081.69, 65.2107
1081.7, 65.2144
1081.7, 65.1882
1081.7, 65.1512
1081.71, 65.1301
1081.71, 65.121
1081.72, 65.1013
1081.72, 65.1973
1081.72, 65.2865
1081.73, 65.3703
1081.73, 65.4571
1081.74, 65.5121
1081.74, 65.4964
1081.74, 65.477
1081.75, 65.4755
1081.75, 65.4912
1081.76, 65.4692
1081.76, 65.3772
1081.76, 65.2923
1081.77, 65.2518
1081.77, 65.2319
1081.78, 65.3222
1081.78, 65.3739
1081.78, 65.3762
1081.79, 65.3734
1081.79, 65.3692
1081.8, 65.3969
1081.8, 65.4098
1081.8, 65.4014
1081.81, 65.3871
1081.81, 65.3564
1081.82, 65.3289
1081.82, 65.3043
1081.82, 65.2803
1081.83, 65.2705
1081.83, 65.3373
1081.84, 65.3653
1081.84, 65.376
1081.84, 65.393
1081.85, 65.4185
1081.85, 65.3924
1081.86, 65.3783
1081.86, 65.3856
1081.86, 65.3827
1081.87, 65.3154
1081.87, 65.2628
1081.88, 65.2352
1081.88, 65.206
1081.88, 65.1799
1081.89, 65.2323
1081.89, 65.2698
1081.9, 65.2937
1081.9, 65.3214
1081.9, 65.3801
1081.91, 65.3804
1081.91, 65.3502
1081.92, 65.3133
1081.92, 65.2964
1081.92, 65.2862
1081.93, 65.2423
1081.93, 65.1991
1081.94, 65.165
1081.94, 65.137
1081.94, 65.2077
1081.95, 65.3122
1081.95, 65.3891
1081.96, 65.3997
1081.96, 65.3893
1081.96, 65.3664
1081.97, 65.3556
1081.97, 65.3626
1081.98, 65.3633
1081.98, 65.345
1081.98, 65.3387
1081.99, 65.33
1081.99, 65.3281
1082, 65.3445
1082, 65.352
1082, 65.3688
1082.01, 65.3699
1082.01, 65.3635
1082.02, 65.3605
1082.02, 65.3582
1082.02, 65.3661
1082.03, 65.3917
1082.03, 65.4234
1082.04, 65.4025
1082.04, 65.381
1082.04, 65.3369
1082.05, 65.2721
1082.05, 65.2064
1082.06, 65.1484
1082.06, 65.0783
1082.06, 65.0361
1082.07, 65.0152
1082.07, 65.0036
1082.08, 64.9947
1082.08, 65.0629
1082.08, 65.136
1082.09, 65.2437
1082.09, 65.342
1082.1, 65.3819
1082.1, 65.4141
1082.1, 65.4139
1082.11, 65.4308
1082.11, 65.4513
1082.12, 65.424
1082.12, 65.3948
1082.12, 65.38
1082.13, 65.3784
1082.13, 65.3949
1082.14, 65.3605
1082.14, 65.3035
1082.14, 65.2637
1082.15, 65.2441
1082.15, 65.2174
1082.16, 65.2034
1082.16, 65.2087
1082.16, 65.2167
1082.17, 65.1987
1082.17, 65.2524
1082.18, 65.3051
1082.18, 65.3581
1082.18, 65.4069
1082.19, 65.4175
1082.19, 65.4096
1082.2, 65.4099
1082.2, 65.4405
1082.2, 65.4674
1082.21, 65.4402
1082.21, 65.3933
1082.22, 65.331
1082.22, 65.275
1082.22, 65.2419
1082.23, 65.3224
1082.23, 65.4061
1082.24, 65.493
1082.24, 65.5839
1082.24, 65.6044
1082.25, 65.5922
1082.25, 65.5565
1082.26, 65.5014
1082.26, 65.4497
1082.26, 65.3794
1082.27, 65.3344
1082.27, 65.2917
1082.28, 65.2331
1082.28, 65.1582
1082.28, 65.1383
1082.29, 65.1674
1082.29, 65.1929
1082.3, 65.1865
1082.3, 65.1988
1082.3, 65.1983
1082.31, 65.1897
1082.31, 65.1699
1082.32, 65.1466
1082.32, 65.1123
1082.32, 65.0769
1082.33, 65.0396
1082.33, 65.0295
1082.34, 65.0739
1082.34, 65.2034
1082.34, 65.2585
1082.35, 65.2759
1082.35, 65.2734
1082.36, 65.2495
1082.36, 65.2364
1082.36, 65.2529
1082.37, 65.2894
1082.37, 65.3055
1082.38, 65.2674
1082.38, 65.2457
1082.38, 65.2578
1082.39, 65.2645
1082.39, 65.2505
1082.4, 65.3192
1082.4, 65.3608
1082.4, 65.3868
1082.41, 65.3906
1082.41, 65.39
1082.42, 65.3884
1082.42, 65.3655
1082.42, 65.3507
1082.43, 65.342
1082.43, 65.3387
1082.44, 65.3237
1082.44, 65.3071
1082.44, 65.2875
1082.45, 65.269
1082.45, 65.2485
1082.46, 65.2327
1082.46, 65.212
1082.46, 65.1967
1082.47, 65.1481
1082.47, 65.1045
1082.48, 65.0966
1082.48, 65.1154
1082.48, 65.1089
1082.49, 65.1587
1082.49, 65.2096
1082.5, 65.2446
1082.5, 65.2756
1082.5, 65.2757
1082.51, 65.3057
1082.51, 65.3392
1082.52, 65.339
1082.52, 65.3138
1082.52, 65.2512
1082.53, 65.2187
1082.53, 65.2377
1082.54, 65.2758
1082.54, 65.268
1082.54, 65.3293
1082.55, 65.4113
1082.55, 65.4781
1082.56, 65.4821
1082.56, 65.4228
1082.56, 65.3616
1082.57, 65.3368
1082.57, 65.3505
1082.58, 65.3567
1082.58, 65.3202
1082.58, 65.2434
1082.59, 65.1889
1082.59, 65.1739
1082.6, 65.1669
1082.6, 65.1871
1082.6, 65.1687
1082.61, 65.1775
1082.61, 65.2459
1082.62, 65.3183
1082.62, 65.3431
1082.62, 65.3516
1082.63, 65.3473
1082.63, 65.3589
1082.64, 65.3722
1082.64, 65.3318
1082.64, 65.2701
1082.65, 65.2057
1082.65, 65.1478
1082.66, 65.1454
1082.66, 65.1582
1082.66, 65.2014
1082.67, 65.249
1082.67, 65.2798
1082.68, 65.2596
1082.68, 65.2353
1082.68, 65.2319
1082.69, 65.2715
1082.69, 65.2621
1082.7, 65.2214
1082.7, 65.1627
1082.7, 65.1112
1082.71, 65.1039
1082.71, 65.1212
1082.72, 65.1338
1082.72, 65.129
1082.72, 65.1264
1082.73, 65.114
1082.73, 65.0903
1082.74, 65.0747
1082.74, 65.0854
1082.74, 65.1267
1082.75, 65.1509
1082.75, 65.165
1082.76, 65.1586
1082.76, 65.2585
1082.76, 65.3036
1082.77, 65.3486
1082.77, 65.4107
1082.78, 65.4723
1082.78, 65.5317
1082.78, 65.5735
1082.79, 65.6292
1082.79, 65.6593
1082.8, 65.6409
1082.8, 65.5817
1082.8, 65.5295
1082.81, 65.4955
1082.81, 65.4808
1082.82, 65.4647
1082.82, 65.4556
1082.82, 65.4272
1082.83, 65.3978
1082.83, 65.3689
1082.84, 65.3126
1082.84, 65.2727
1082.84, 65.2401
1082.85, 65.2129
1082.85, 65.2035
1082.86, 65.2045
1082.86, 65.1617
1082.86, 65.1033
1082.87, 65.0372
1082.87, 64.9908
1082.88, 65.0646
1082.88, 65.1286
1082.88, 65.2288
1082.89, 65.3623
1082.89, 65.4505
1082.9, 65.4749
1082.9, 65.4542
1082.9, 65.4453
1082.91, 65.4366
1082.91, 65.42
1082.92, 65.3577
1082.92, 65.3007
1082.92, 65.2586
1082.93, 65.2188
1082.93, 65.1747
1082.94, 65.167
1082.94, 65.1599
1082.94, 65.1515
1082.95, 65.1456
1082.95, 65.1259
1082.96, 65.1177
1082.96, 65.1033
1082.96, 65.073
1082.97, 65.0399
1082.97, 64.9992
1082.98, 64.9747
1082.98, 64.9514
1082.98, 64.9317
1082.99, 65.0273
1082.99, 65.0912
1083, 65.154
1083, 65.199
1083, 65.2055
1083.01, 65.2359
1083.01, 65.2599
1083.02, 65.259
1083.02, 65.2555
1083.02, 65.2555
1083.03, 65.2825
1083.03, 65.3079
1083.04, 65.2949
1083.04, 65.2585
1083.04, 65.275
1083.05, 65.3099
1083.05, 65.3601
1083.06, 65.4219
1083.06, 65.4716
1083.06, 65.4693
1083.07, 65.4441
1083.07, 65.4043
1083.08, 65.3719
1083.08, 65.3522
1083.08, 65.3339
1083.09, 65.3338
1083.09, 65.3398
1083.1, 65.3298
1083.1, 65.3086
1083.1, 65.3845
1083.11, 65.4418
1083.11, 65.4978
1083.12, 65.5249
1083.12, 65.5535
1083.12, 65.5774
1083.13, 65.5749
1083.13, 65.5541
1083.14, 65.5258
1083.14, 65.4651
1083.14, 65.4154
1083.15, 65.3621
1083.15, 65.3081
1083.16, 65.2886
1083.16, 65.2702
1083.16, 65.2949
1083.17, 65.3629
1083.17, 65.3981
1083.18, 65.3496
1083.18, 65.2916
1083.18, 65.2528
1083.19, 65.232
1083.19, 65.1933
1083.2, 65.1713
1083.2, 65.1674
1083.2, 65.152
1083.21, 65.1245
1083.21, 65.1599
1083.22, 65.2116
1083.22, 65.261
1083.22, 65.2908
1083.23, 65.2702
1083.23, 65.2592
1083.24, 65.2463
1083.24, 65.2284
1083.24, 65.203
1083.25, 65.1768
1083.25, 65.1424
1083.26, 65.1153
1083.26, 65.0752
1083.26, 65.0543
1083.27, 65.0356
1083.27, 65.035
1083.28, 65.0713
1083.28, 65.1318
1083.28, 65.1574
1083.29, 65.1477
1083.29, 65.1326
1083.3, 65.1331
1083.3, 65.137
1083.3, 65.1273
1083.31, 65.1699
1083.31, 65.1917
1083.32, 65.193
1083.32, 65.1992
1083.32, 65.1777
1083.33, 65.1797
1083.33, 65.1865
1083.34, 65.18
1083.34, 65.1547
1083.34, 65.1266
1083.35, 65.0906
1083.35, 65.0502
1083.36, 65.0163
1083.36, 65.1184
1083.36, 65.2274
1083.37, 65.3318
1083.37, 65.4382
1083.38, 65.4118
1083.38, 65.3815
1083.38, 65.3361
1083.39, 65.2837
1083.39, 65.238
1083.4, 65.1981
1083.4, 65.1856
1083.4, 65.1852
1083.41, 65.1685
1083.41, 65.1587
1083.42, 65.2403
1083.42, 65.302
1083.42, 65.3608
1083.43, 65.427
1083.43, 65.414
1083.44, 65.3958
1083.44, 65.3698
1083.44, 65.3526
1083.45, 65.3549
1083.45, 65.3409
1083.46, 65.2938
1083.46, 65.2717
1083.46, 65.2883
1083.47, 65.3183
1083.47, 65.4017
1083.48, 65.4474
1083.48, 65.4675
1083.48, 65.4934
1083.49, 65.495
1083.49, 65.5186
1083.5, 65.5511
1083.5, 65.5424
1083.5, 65.495
1083.51, 65.4411
1083.51, 65.3892
1083.52, 65.3429
1083.52, 65.2877
1083.52, 65.2188
1083.53, 65.2184
1083.53, 65.2827
1083.54, 65.3411
1083.54, 65.3505
1083.54, 65.326
1083.55, 65.2985
1083.55, 65.2814
1083.56, 65.2812
1083.56, 65.279
1083.56, 65.2817
1083.57, 65.2474
1083.57, 65.1966
1083.58, 65.1677
1083.58, 65.2344
1083.58, 65.2561
1083.59, 65.2907
1083.59, 65.3586
1083.6, 65.4054
1083.6, 65.3723
1083.6, 65.3252
1083.61, 65.3021
1083.61, 65.2948
1083.62, 65.2749
1083.62, 65.2555
1083.62, 65.2248
1083.63, 65.1794
1083.63, 65.1208
1083.64, 65.0659
1083.64, 65.1097
1083.64, 65.1227
1083.65, 65.1184
1083.65, 65.1276
1083.66, 65.1705
1083.66, 65.1862
1083.66, 65.1856
1083.67, 65.1728
1083.67, 65.1544
1083.68, 65.1127
1083.68, 65.0793
1083.68, 65.0632
1083.69, 65.0522
1083.69, 65.0494
1083.7, 65.1523
1083.7, 65.265
1083.7, 65.3497
1083.71, 65.3813
1083.71, 65.3721
1083.72, 65.3597
1083.72, 65.3413
1083.72, 65.3168
1083.73, 65.3027
1083.73, 65.2919
1083.74, 65.2903
1083.74, 65.2622
1083.74, 65.2112
1083.75, 65.178
1083.75, 65.2734
1083.76, 65.3767
1083.76, 65.4704
1083.76, 65.5406
1083.77, 65.5579
1083.77, 65.5179
1083.78, 65.4825
1083.78, 65.4672
1083.78, 65.4618
1083.79, 65.3984
1083.79, 65.3193
1083.8, 65.2511
1083.8, 65.2012
1083.8, 65.1895
1083.81, 65.1767
1083.81, 65.1708
1083.82, 65.1899
1083.82, 65.2373
1083.82, 65.2312
1083.83, 65.2344
1083.83, 65.2207
1083.84, 65.1892
1083.84, 65.1567
1083.84, 65.1262
1083.85, 65.0662
1083.85, 65.0146
1083.86, 64.9597
1083.86, 64.9184
1083.86, 64.9352
1083.87, 64.9575
1083.87, 64.9723
1083.88, 64.9897
1083.88, 64.9951
1083.88, 64.9712
1083.89, 64.9621
1083.89, 64.9671
1083.9, 64.9944
1083.9, 65.0036
1083.9, 64.9883
1083.91, 64.9464
1083.91, 64.913
1083.92, 64.9212
1083.92, 65.0346
1083.92, 65.0867
1083.93, 65.1142
1083.93, 65.1324
1083.94, 65.1492
1083.94, 65.1717
1083.94, 65.1501
1083.95, 65.1395
1083.95, 65.1472
1083.96, 65.1102
1083.96, 65.0767
1083.96, 65.0575
1083.97, 65.0443
1083.97, 65.0476
1083.98, 65.0925
1083.98, 65.1183
1083.98, 65.1587
1083.99, 65.2309
1083.99, 65.2729
1084, 65.2237
1084, 65.1662
1084, 65.1354
1084.01, 65.1158
1084.01, 65.0527
1084.02, 65.0023
1084.02, 64.9657
1084.02, 64.9297
1084.03, 64.8836
1084.03, 64.9384
1084.04, 65.0468
1084.04, 65.1773
1084.04, 65.2525
1084.05, 65.2347
1084.05, 65.1996
1084.06, 65.1734
1084.06, 65.1852
1084.06, 65.1835
1084.07, 65.1598
1084.07, 65.1722
1084.08, 65.19
1084.08, 65.2379
1084.08, 65.2825
1084.09, 65.2922
1084.09, 65.2848
1084.1, 65.2974
1084.1, 65.3174
1084.1, 65.3126
1084.11, 65.2743
1084.11, 65.228
1084.12, 65.1749
1084.12, 65.137
1084.12, 65.1346
1084.13, 65.2483
1084.13, 65.2856
1084.14, 65.2909
1084.14, 65.2918
1084.14, 65.2848
1084.15, 65.276
1084.15, 65.3163
1084.16, 65.3931
1084.16, 65.4013
1084.16, 65.3614
1084.17, 65.3023
1084.17, 65.2545
1084.18, 65.2178
1084.18, 65.1926
1084.18, 65.1984
1084.19, 65.1914
1084.19, 65.2067
1084.2, 65.2361
1084.2, 65.2409
1084.2, 65.2037
1084.21, 65.1691
1084.21, 65.1451
1084.22, 65.1225
1084.22, 65.0874
1084.22, 65.0633
1084.23, 65.0349
1084.23, 65.0041
1084.24, 64.9689
1084.24, 65.0325
1084.24, 65.1085
1084.25, 65.19
1084.25, 65.2565
1084.26, 65.3024
1084.26, 65.2644
1084.26, 65.2273
1084.27, 65.2003
1084.27, 65.1811
1084.28, 65.1235
1084.28, 65.0797
1084.28, 65.0506
1084.29, 65.0036
1084.29, 64.9492
1084.3, 64.9717
1084.3, 64.9989
1084.3, 65.0158
1084.31, 65.0092
1084.31, 64.9785
1084.32, 64.961
1084.32, 64.9453
1084.32, 64.928
1084.33, 64.937
1084.33, 64.9989
1084.34, 64.9993
1084.34, 64.9887
1084.34, 64.9727
1084.35, 64.9529
1084.35, 64.983
1084.36, 64.9826
1084.36, 65.0164
1084.36, 65.104
1084.37, 65.1661
1084.37, 65.149
1084.38, 65.1277
1084.38, 65.1212
1084.38, 65.1151
1084.39, 65.107
1084.39, 65.0974
1084.4, 65.1003
1084.4, 65.1024
1084.4, 65.1048
1084.41, 65.1902
1084.41, 65.2405
1084.42, 65.2643
1084.42, 65.2657
1084.42, 65.2593
1084.43, 65.234
1084.43, 65.2276
1084.44, 65.2262
1084.44, 65.2194
1084.44, 65.2246
1084.45, 65.2252
1084.45, 65.1941
1084.46, 65.157
1084.46, 65.1391
1084.46, 65.1379
1084.47, 65.1339
1084.47, 65.1373
1084.48, 65.1303
1084.48, 65.1252
1084.48, 65.1695
1084.49, 65.1706
1084.49, 65.1573
1084.5, 65.1399
1084.5, 65.1291
1084.5, 65.1126
1084.51, 65.0828
1084.51, 65.063
1084.52, 65.0565
1084.52, 65.0863
1084.52, 65.1343
1084.53, 65.225
1084.53, 65.2746
1084.54, 65.2886
1084.54, 65.2869
1084.54, 65.3132
1084.55, 65.3638
1084.55, 65.3755
1084.56, 65.3803
1084.56, 65.4039
1084.56, 65.4175
1084.57, 65.3601
1084.57, 65.304
1084.58, 65.2813
1084.58, 65.2754
1084.58, 65.2648
1084.59, 65.3358
1084.59, 65.3938
1084.6, 65.4492
1084.6, 65.4768
1084.6, 65.4609
1084.61, 65.4646
1084.61, 65.4739
1084.62, 65.4651
1084.62, 65.4455
1084.62, 65.4224
1084.63, 65.3945
1084.63, 65.3852
1084.64, 65.3744
1084.64, 65.4023
1084.64, 65.399
1084.65, 65.4289
1084.65, 65.47
1084.66, 65.4974
1084.66, 65.4464
1084.66, 65.3839
1084.67, 65.3211
1084.67, 65.2785
1084.68, 65.3054
1084.68, 65.2934
1084.68, 65.2782
1084.69, 65.2815
1084.69, 65.2762
1084.7, 65.2982
1084.7, 65.3208
1084.7, 65.3086
1084.71, 65.2863
1084.71, 65.2755
1084.72, 65.2491
1084.72, 65.2092
1084.72, 65.1643
1084.73, 65.1286
1084.73, 65.107
1084.74, 65.1922
1084.74, 65.2805
1084.74, 65.3789
1084.75, 65.4556
1084.75, 65.4487
1084.76, 65.4467
1084.76, 65.4626
1084.76, 65.4647
1084.77, 65.4481
1084.77, 65.3965
1084.78, 65.3543
1084.78, 65.3234
1084.78, 65.283
1084.79, 65.2804
1084.79, 65.2805
1084.8, 65.2904
1084.8, 65.3187
1084.8, 65.3693
1084.81, 65.3834
1084.81, 65.3877
1084.82, 65.3616
1084.82, 65.3258
1084.82, 65.2811
1084.83, 65.2431
1084.83, 65.2062
1084.84, 65.1677
1084.84, 65.1265
1084.84, 65.1468
1084.85, 65.1856
1084.85, 65.225
1084.86, 65.2209
1084.86, 65.0882
1084.86, 64.9833
1084.87, 64.9379
1084.87, 64.8945
1084.88, 64.8685
1084.88, 64.8686
1084.88, 64.8505
1084.89, 64.8283
1084.89, 64.8207
1084.9, 64.8222
1084.9, 64.8415
1084.9, 64.8515
1084.91, 64.9147
1084.91, 64.9875
1084.92, 65.0278
1084.92, 65.0904
1084.92, 65.1115
1084.93, 65.1498
1084.93, 65.226
1084.94, 65.351
1084.94, 65.4043
1084.94, 65.4241
1084.95, 65.4128
1084.95, 65.378
1084.96, 65.3354
1084.96, 65.2672
1084.96, 65.2268
1084.97, 65.2136
1084.97, 65.2203
1084.98, 65.2716
1084.98, 65.292
1084.98, 65.2982
1084.99, 65.3039
1084.99, 65.2688
1085, 65.2404
1085, 65.2368
1085, 65.24
1085.01, 65.23
1085.01, 65.2098
1085.02, 65.156
1085.02, 65.1058
1085.02, 65.064
1085.03, 65.0322
1085.03, 65.0982
1085.04, 65.1121
1085.04, 65.1001
1085.04, 65.1038
1085.05, 65.1764
1085.05, 65.2947
1085.06, 65.2855
1085.06, 65.2228
1085.06, 65.1554
1085.07, 65.1076
1085.07, 65.0728
1085.08, 65.0189
1085.08, 64.9452
1085.08, 64.8737
1085.09, 64.8764
1085.09, 64.8944
1085.1, 64.9508
1085.1, 65.0335
1085.1, 65.1226
1085.11, 65.1736
1085.11, 65.1784
1085.12, 65.1593
1085.12, 65.1333
1085.12, 65.1044
1085.13, 65.0491
1085.13, 64.9795
1085.14, 64.9298
1085.14, 64.9103
1085.14, 65.0482
1085.15, 65.176
1085.15, 65.3001
1085.16, 65.3676
1085.16, 65.3884
1085.16, 65.3938
1085.17, 65.3889
1085.17, 65.3746
1085.18, 65.356
1085.18, 65.3392
1085.18, 65.3035
1085.19, 65.2753
1085.19, 65.2527
1085.2, 65.2172
1085.2, 65.3298
1085.2, 65.4317
1085.21, 65.4655
1085.21, 65.4627
1085.22, 65.451
1085.22, 65.44
1085.22, 65.4565
1085.23, 65.4958
1085.23, 65.4948
1085.24, 65.4794
1085.24, 65.3923
1085.24, 65.3133
1085.25, 65.231
1085.25, 65.1568
1085.26, 65.1721
1085.26, 65.199
1085.26, 65.2082
1085.27, 65.2092
1085.27, 65.2138
1085.28, 65.1942
1085.28, 65.1735
1085.28, 65.1529
1085.29, 65.1593
1085.29, 65.1699
1085.3, 65.1526
1085.3, 65.1436
1085.3, 65.134
1085.31, 65.143
1085.31, 65.1603
1085.32, 65.1869
1085.32, 65.2144
1085.32, 65.2652
1085.33, 65.2788
1085.33, 65.2917
1085.34, 65.2739
1085.34, 65.2299
1085.34, 65.1955
1085.35, 65.1416
1085.35, 65.1058
1085.36, 65.0827
1085.36, 65.0574
1085.36, 65.042
1085.37, 65.1059
1085.37, 65.1542
1085.38, 65.1855
1085.38, 65.2165
1085.38, 65.2226
1085.39, 65.2449
1085.39, 65.254
1085.4, 65.255
1085.4, 65.2465
1085.4, 65.2207
1085.41, 65.2005
1085.41, 65.1671
1085.42, 65.1278
1085.42, 65.0957
1085.42, 65.1276
1085.43, 65.1263
1085.43, 65.1244
1085.44, 65.1579
1085.44, 65.1734
1085.44, 65.1722
1085.45, 65.1435
1085.45, 65.111
1085.46, 65.1031
1085.46, 65.0854
1085.46, 65.0662
1085.47, 65.054
1085.47, 65.0661
1085.48, 65.095
1085.48, 65.2056
1085.48, 65.2803
1085.49, 65.3541
1085.49, 65.4447
1085.5, 65.5122
1085.5, 65.4914
1085.5, 65.4449
1085.51, 65.4074
1085.51, 65.3902
1085.52, 65.3717
1085.52, 65.343
1085.52, 65.2919
1085.53, 65.2368
1085.53, 65.2003
1085.54, 65.2621
1085.54, 65.3023
1085.54, 65.3246
1085.55, 65.362
1085.55, 65.427
1085.56, 65.4228
1085.56, 65.3981
1085.56, 65.3715
1085.57, 65.3538
1085.57, 65.3202
1085.58, 65.2742
1085.58, 65.2127
1085.58, 65.1581
1085.59, 65.1279
1085.59, 65.1183
1085.6, 65.1256
1085.6, 65.121
1085.6, 65.1043
1085.61, 65.0879
1085.61, 65.0742
1085.62, 65.0916
1085.62, 65.1144
1085.62, 65.1291
1085.63, 65.2183
1085.63, 65.2644
1085.64, 65.2936
1085.64, 65.3366
1085.64, 65.3254
1085.65, 65.314
1085.65, 65.3044
1085.66, 65.2965
1085.66, 65.3121
1085.66, 65.294
1085.67, 65.2455
1085.67, 65.1843
1085.68, 65.1419
1085.68, 65.1772
1085.68, 65.2222
1085.69, 65.271
1085.69, 65.32
1085.7, 65.3603
1085.7, 65.3551
1085.7, 65.3466
1085.71, 65.3329
1085.71, 65.3164
1085.72, 65.2828
1085.72, 65.2368
1085.72, 65.2094
1085.73, 65.1896
1085.73, 65.1714
1085.74, 65.1484
1085.74, 65.1722
1085.74, 65.1825
1085.75, 65.2536
1085.75, 65.3579
1085.76, 65.4557
1085.76, 65.4784
1085.76, 65.4719
1085.77, 65.435
1085.77, 65.3933
1085.78, 65.3467
1085.78, 65.3045
1085.78, 65.254
1085.79, 65.205
1085.79, 65.1769
1085.8, 65.2086
1085.8, 65.2351
1085.8, 65.294
1085.81, 65.378
1085.81, 65.4293
1085.82, 65.3948
1085.82, 65.3408
1085.82, 65.2841
1085.83, 65.2394
1085.83, 65.1961
1085.84, 65.1614
1085.84, 65.1166
1085.84, 65.0828
1085.85, 65.06
1085.85, 65.1334
1085.86, 65.1974
1085.86, 65.2291
1085.86, 65.2321
1085.87, 65.2733
1085.87, 65.3492
1085.88, 65.4067
1085.88, 65.4137
1085.88, 65.3867
1085.89, 65.3326
1085.89, 65.2986
1085.9, 65.2694
1085.9, 65.2392
1085.9, 65.2962
1085.91, 65.347
1085.91, 65.3752
1085.92, 65.396
1085.92, 65.4383
1085.92, 65.4264
1085.93, 65.3943
1085.93, 65.3523
1085.94, 65.3147
1085.94, 65.2835
1085.94, 65.256
1085.95, 65.2065
1085.95, 65.1483
1085.96, 65.1032
1085.96, 65.0871
1085.96, 65.0679
1085.97, 65.0559
1085.97, 65.0364
1085.98, 65.056
1085.98, 65.0753
1085.98, 65.0926
1085.99, 65.1205
1085.99, 65.1496
1086, 65.1459
1086, 65.1074
1086, 65.1017
1086.01, 65.1491
1086.01, 65.1961
1086.02, 65.2048
1086.02, 65.1502
1086.02, 65.082
1086.03, 65.0463
1086.03, 65.0478
1086.04, 65.1323
1086.04, 65.1826
1086.04, 65.1768
1086.05, 65.1684
1086.05, 65.1579
1086.06, 65.1479
1086.06, 65.1336
1086.06, 65.1589
1086.07, 65.2079
1086.07, 65.1905
1086.08, 65.1504
1086.08, 65.098
1086.08, 65.0498
1086.09, 65.0237
1086.09, 65.0975
1086.1, 65.1564
1086.1, 65.1792
1086.1, 65.1769
1086.11, 65.2079
1086.11, 65.2438
1086.12, 65.2812
1086.12, 65.2769
1086.12, 65.263
1086.13, 65.2457
1086.13, 65.219
1086.14, 65.2013
1086.14, 65.1917
1086.14, 65.1799
1086.15, 65.162
1086.15, 65.2687
1086.16, 65.3442
1086.16, 65.3871
1086.16, 65.4018
1086.17, 65.4091
1086.17, 65.4343
1086.18, 65.4574
1086.18, 65.4572
1086.18, 65.4524
1086.19, 65.4472
1086.19, 65.4321
1086.2, 65.4264
1086.2, 65.4199
1086.2, 65.5482
1086.21, 65.6336
1086.21, 65.714
1086.22, 65.7831
1086.22, 65.8922
1086.22, 65.9475
1086.23, 65.9419
1086.23, 65.8977
1086.24, 65.8539
1086.24, 65.8774
1086.24, 65.8469
1086.25, 65.7576
1086.25, 65.6692
1086.26, 65.5902
1086.26, 65.6743
1086.26, 65.7651
1086.27, 65.8123
1086.27, 65.8495
1086.28, 65.927
1086.28, 65.9326
1086.28, 65.9413
1086.29, 65.89
1086.29, 65.8269
1086.3, 65.7591
1086.3, 65.7238
1086.3, 65.7035
1086.31, 65.6535
1086.31, 65.549
1086.32, 65.5964
1086.32, 65.632
1086.32, 65.6691
1086.33, 65.7935
1086.33, 65.8736
1086.34, 65.8604
1086.34, 65.8348
1086.34, 65.8115
1086.35, 65.8372
1086.35, 65.845
1086.36, 65.7646
1086.36, 65.7344
1086.36, 65.6968
1086.37, 65.6692
1086.37, 65.7593
1086.38, 65.7272
1086.38, 65.704
1086.38, 65.6846
1086.39, 65.7087
1086.39, 65.813
1086.4, 65.8619
1086.4, 65.8194
1086.4, 65.7997
1086.41, 65.7974
1086.41, 65.8062
1086.42, 65.858
1086.42, 65.7818
1086.42, 65.7334
1086.43, 65.7414
1086.43, 65.7572
1086.44, 65.8194
1086.44, 65.8285
1086.44, 65.7503
1086.45, 65.7309
1086.45, 65.7418
1086.46, 65.7719
1086.46, 65.8507
1086.46, 65.796
1086.47, 65.7201
1086.47, 65.6757
1086.48, 65.6526
1086.48, 65.6746
1086.48, 65.6679
1086.49, 65.614
1086.49, 65.6039
1086.5, 65.5933
1086.5, 65.5887
1086.5, 65.6366
1086.51, 65.5816
1086.51, 65.5159
1086.52, 65.5045
1086.52, 65.509
1086.52, 65.5398
1086.53, 65.5766
1086.53, 65.5573
1086.54, 65.5524
1086.54, 65.5582
1086.54, 65.5867
1086.55, 65.6342
1086.55, 65.6309
1086.56, 65.5675
1086.56, 65.5631
1086.56, 65.5847
1086.57, 65.6317
1086.57, 65.7056
1086.58, 65.75
1086.58, 65.7651
1086.58, 65.7669
1086.59, 65.7704
1086.59, 65.7954
1086.6, 65.8231
1086.6, 65.8121
1086.6, 65.8472
1086.61, 65.8858
1086.61, 65.9319
1086.62, 66.0184
1086.62, 66.0473
1086.62, 66.0196
1086.63, 66.0093
1086.63, 66.0342
1086.64, 66.1769
1086.64, 66.2865
1086.64, 66.2521
1086.65, 66.2268
1086.65, 66.2111
1086.66, 66.2223
1086.66, 66.2726
1086.66, 66.2761
1086.67, 66.221
1086.67, 66.1889
1086.68, 66.1645
1086.68, 66.1721
1086.68, 66.2255
1086.69, 66.1961
1086.69, 66.1665
1086.7, 66.1506
1086.7, 66.1475
1086.7, 66.1547
1086.71, 66.1447
1086.71, 66.149
1086.72, 66.179
1086.72, 66.2394
1086.72, 66.2821
1086.73, 66.2967
1086.73, 66.2428
1086.74, 66.2198
1086.74, 66.276
1086.74, 66.3462
1086.75, 66.3816
1086.75, 66.3906
1086.76, 66.3617
1086.76, 66.3207
1086.76, 66.2875
